split,K,tau,theta
calibration,0.9860647952887591,10.050659371214797,1.8917610268854221
calibration,0.9991070694927395,10.00030674409297,2.126857053851351
calibration,1.0001422202143566,10.368634351116638,1.9999999713372676
calibration,0.9803157380882928,9.496589380931137,2.1423529138503263
calibration,0.9918406305976657,9.884128617794678,2.0557335946436104
calibration,0.9830519543204415,9.687424028363353,2.1958012412084127
calibration,0.9951458262903444,10.269617744985183,2.000014046743144
calibration,0.9994963261374916,10.260362951188963,2.0277609135210213
calibration,1.020754639430304,11.014788093940535,1.78925156648316
calibration,1.0056572473864205,10.46197100578612,1.8095672202193858
calibration,0.9895056590865979,9.912800493488367,2.0739660201818406
calibration,0.9930883116956188,10.14065827546392,1.9999999205348584
calibration,1.0112835341001336,10.479083319930862,2.000000002006931
calibration,0.9788641169571846,9.901274605060909,2.0233321107872055
calibration,0.9785873077782081,9.319858282652095,2.341222576718893
calibration,0.9961912992999034,10.117515258858617,2.0480541963041183
calibration,1.0020646048077926,10.359746313709998,1.8339312388251878
calibration,0.9830162976249983,9.82071163342748,2.038210367651753
calibration,1.0141741293964943,10.585369894376937,1.864225173670995
calibration,0.9859250120569557,9.83684139861996,2.001512276096857
calibration,1.0226575727221754,10.88659498859059,1.9095433370461496
calibration,0.9917390486593105,10.104290333195895,2.033377913509693
calibration,0.9986139834681933,10.159952304079228,2.0715079711623368
calibration,1.0131637427406648,10.211838801749689,2.1824979410884247
calibration,1.0143494491447147,10.548456808734112,2.1271481653143973
calibration,1.0158622466885578,10.660000235844244,1.9217223844117262
calibration,0.9968164817049944,10.32734905132077,2.0216790811919214
calibration,0.993416546388769,9.844980108031741,2.1957478535541384
calibration,0.9956583493299841,10.00875366096016,2.0872716695753613
calibration,0.9852790569080565,9.528175220519648,2.177746208283559
calibration,1.0124597759187164,10.418732521950172,1.8946981319245444
calibration,0.9981788738985484,10.524042625889418,1.7098858924266058
calibration,0.9865300730116461,10.011445895430382,1.8845680107010994
calibration,0.9878334067935186,10.015273882668705,2.060354479355211
calibration,0.9892224977746001,9.642722289477739,2.1972617494848774
calibration,0.9894511362983857,9.923578361726006,1.9632725302673206
calibration,1.0152589312212437,10.814942382333301,1.794432481780971
calibration,1.012104152706956,10.32984143066109,2.130460860537535
calibration,0.9746113912232522,9.198478105255672,2.2232382411901934
calibration,0.9930225608391839,10.025768232856615,2.021160804561627
calibration,0.975984927609165,9.523402658083052,2.186399311672731
calibration,0.9983447418338306,10.251333934787706,1.8694724069451885
calibration,0.9875318974074838,9.899693527114636,1.9352044717229036
calibration,0.9832022767630356,9.811123872996154,1.9999998930556244
calibration,1.0275026095521578,10.862468680011663,2.097159458562027
calibration,0.992181901075076,9.915434673002734,2.16620655876206
calibration,0.9764250404252962,9.620513150431634,2.0924921435545754
calibration,1.0064586961658937,10.509342282857435,1.8494421712734421
calibration,1.0008291974753696,10.312911589958025,2.0288472712994126
calibration,0.9836338230720968,9.801271556411457,2.1663650851256695
calibration,0.9906730101144965,10.044599110042085,2.037360605034085
calibration,1.021909153056933,10.724271748776728,2.0000001090410824
calibration,0.9825369619741203,9.894476069435822,1.956738013723734
calibration,0.9941046522363732,10.128373698681035,1.9891217095834222
calibration,0.9789672948553012,9.74337892159046,2.1935046668782343
calibration,1.016395594258444,10.626413261718358,1.9565061139702113
calibration,1.0038625421461023,10.417710233559506,2.0000000032792604
calibration,0.998309737026159,9.692791114801592,2.2980989104930485
calibration,0.9965569106532081,10.05245347686275,2.0000000107835714
calibration,0.9999032003075177,10.11363184362558,2.1724084157065584
calibration,0.9826941570478473,9.949049246030683,1.843169789301149
calibration,0.9869359218577095,9.97345917948147,2.004251889757813
calibration,0.9870253367023326,9.690366216148478,2.256006274364304
calibration,0.9986975808888664,10.160645948590336,2.0000000026359395
calibration,1.0115909241673982,10.468147280207969,2.044048019049747
calibration,0.9740597578670065,9.60222520998248,2.0974384707629463
calibration,0.9959782397898591,10.282498166690734,1.7342731786434584
calibration,1.0093980387026775,10.348300127788654,2.0055238599447702
calibration,0.9789578133361888,9.772036910775785,2.090292518733738
calibration,0.999749881938811,10.475477145425947,1.8707512463603897
calibration,1.0079978063713981,10.168525707144207,2.2158210443084454
calibration,0.9998564728007313,10.182573869275089,2.113748990415758
calibration,1.0273482003203125,10.995655778263329,1.9693687769715176
calibration,0.985500369549649,9.91716642552864,2.1909380764956903
calibration,0.9932977200776598,9.934146683744682,2.2533485800807425
calibration,0.9991119709134303,10.051918666718189,2.2077163341011583
calibration,0.9951186161160083,10.097648252183566,2.000000023385186
calibration,0.9915704694547437,10.043383079142304,2.0560463187635514
calibration,0.995055559525115,10.000270738386881,2.1542519016292885
calibration,1.0130879363112704,10.569984497135817,1.926869351909256
calibration,0.9839287986329942,9.719386082746436,2.1084586495457485
calibration,0.9970834456284013,10.321271190535532,1.8548894982975073
calibration,0.9785179890104316,9.71994793634635,1.9548014008677363
calibration,1.0048903376434328,10.16491491419234,2.119903257766752
calibration,0.9951228450120937,10.097691859022689,2.153776723887926
calibration,0.9715404036846448,9.623472888735865,2.166986650295451
calibration,1.002983072294392,10.29532661755382,1.9595648733601019
calibration,0.9843776692565793,10.074758992280941,1.9999999558560377
calibration,0.9761026660794674,9.315989569751768,2.192006421499051
calibration,0.9999378898656528,10.195704609205427,2.0362539305506346
calibration,0.9957198688438021,10.482936797522617,1.8292727172492296
calibration,0.996093638942263,10.129834293642192,2.000000013400578
calibration,0.9923238499566549,10.33518145848963,1.9012599049186507
calibration,0.9966021573329761,10.144401988158325,1.9210250939725233
calibration,0.9864719782618399,9.988292860970507,2.0050107899775917
calibration,0.9907493986195145,9.732577873622793,2.258702103211437
calibration,0.9990780368248519,10.093981026633214,2.0683411757796675
calibration,0.9683811077480723,9.58463327032597,2.0248502402177606
calibration,0.9954847670784258,10.369998876118915,1.9180905731043918
calibration,0.9979006079352446,9.672304188022325,2.248722559577717
calibration,0.9981456637786142,10.147882459528772,1.8356227553040931
calibration,1.0072470825304645,10.558709505774113,1.7805957223377542
calibration,0.9835814596293182,9.847010020226666,1.9466277015889935
calibration,0.9791339082927387,9.798618756832267,2.084261191267474
calibration,0.9917646482985941,10.041129772131537,2.013965216304937
calibration,1.0222040491547773,10.882985788319758,1.8994652985938052
calibration,0.9958001458082159,9.97605545194061,2.0187609572544964
calibration,0.9934876149791506,10.114058295333647,2.206826374907466
calibration,0.9844754200777396,9.824577324996044,1.8697151351701786
calibration,0.9738668992928242,9.634533685014738,2.0122451689433487
calibration,0.9902064096032323,9.811487458450058,2.098556628530685
calibration,0.9900770866693204,9.912838365370336,2.1069163643791766
calibration,0.9742725801683816,9.363201949137277,2.1716775612538415
calibration,0.9883733129365327,10.233322197817564,1.9675273677060003
calibration,0.9963108665898425,10.035304109415911,2.0683150385795006
calibration,0.9909670330339394,9.908468180316952,2.0435194108109362
calibration,0.990504574989504,9.930668572585102,1.8677586267264963
calibration,0.9725570524520579,9.34791094493921,2.168883881518213
calibration,1.0072729840951729,10.757102610457412,1.8548295320814558
calibration,1.0014237182755428,10.347246750000721,1.880421497376687
calibration,0.9890808465776023,10.052449428680745,1.975538711095371
calibration,0.9912744828950213,9.863291840727685,2.1325184106378443
calibration,0.9945557298697885,10.107698731992954,2.0691354384608567
calibration,0.9818271824903512,9.491049251116447,2.1746062160204707
calibration,1.0015270623805559,10.75006583147569,1.685636485024071
calibration,0.9788439115093537,9.772256982437938,1.9740375016909848
calibration,0.984962610057817,9.818722241678968,2.199289785017954
calibration,0.9947922378710817,9.740601259587459,2.253341950810376
calibration,0.9928823612055098,9.790316721147207,2.0155996967955576
calibration,0.9757322580587433,9.768952462885926,1.9310372073141295
calibration,1.0057700351774217,10.781151429859376,1.7065281254483045
calibration,1.000110872078022,10.15670124100836,2.0528539379318036
calibration,1.0119167694616265,10.617534699955792,1.9204181190773462
calibration,0.9958293385775348,10.440763630455695,1.8864507914923128
calibration,0.9829330910135973,9.5492538759596,2.1818082774672
calibration,0.9895629248927614,9.969406722635101,1.9121099036071172
calibration,0.9905343333676939,10.006122424637867,2.043252776398072
calibration,0.9941351772092659,10.386677620335377,1.875400348583837
calibration,1.000260404985544,10.271234763653979,2.112151079996393
calibration,0.9878225607144853,9.787575902835936,2.152297090792424
calibration,0.9779229472806706,9.586712122190098,2.1896137421942834
calibration,1.0085130957287092,10.74489485368573,1.8082003394438624
calibration,1.0127005429775215,10.57227067042439,1.9206865769855417
calibration,0.9934411114046019,10.040461034460408,1.9490406087331478
calibration,0.9817679804264029,9.496473734843107,2.167790261094036
calibration,1.0121734913639737,10.564576166838936,2.0434086388678625
calibration,0.9795382306794801,9.51637045602412,2.0025037387375417
calibration,0.9781533930643842,9.43544580579463,2.231882854360907
calibration,0.9909624566793184,10.095045156961305,2.000000004960802
calibration,0.9846388499986372,9.711450045237534,2.0642077213046637
calibration,0.9956791571433443,10.328648654112378,1.9887654166543483
calibration,0.9966992004554501,9.886737589950485,2.2130456621802845
calibration,1.000641364376352,10.146369203733634,1.999998939387981
calibration,1.0019580778004014,10.424377666347748,2.000000703669912
calibration,0.9837685057790604,9.775650597843098,2.0666761609777717
calibration,1.0060596666181905,10.4146278353777,1.8766126119177662
calibration,0.9872609174412184,9.864405772491695,2.3423302430752826
calibration,0.9966031461103013,10.235416648886268,1.8670220679298157
calibration,0.9970497108945627,9.92226952698843,1.9999997049820784
calibration,0.9857678978448594,9.770878366966672,1.9284416068998447
calibration,1.0016954945581154,10.019768055000053,2.0236625147501175
calibration,1.0151381044244834,10.429284825420844,2.0866181339354135
calibration,1.0100955125596032,10.306991689122533,2.1987890930690455
calibration,1.0199233250062765,10.57230429456776,2.007911526579316
calibration,0.987174998314741,10.177756454685921,1.7963851400567943
calibration,0.989515425930641,9.828571697846304,2.089670632138707
calibration,0.9909472920975658,9.839628360437432,2.2354593108126037
calibration,1.0411740161698166,11.316186340182185,1.8987084511671775
calibration,0.9857927890581701,9.991635813781414,2.05895385152755
calibration,0.9822313675133598,9.682498233003162,2.0859013078310467
calibration,1.0081784199437727,10.721955875987742,1.8514726389271958
calibration,1.0194383333536507,10.855191961861529,1.8566092842246704
calibration,0.9839546618869894,9.795049178155294,2.000000019668828
calibration,0.9654155428633662,9.146748523871759,2.155214187048534
calibration,1.0142136060672307,10.61886999276546,1.9018217055785303
calibration,1.0034336205726537,10.381462262800962,1.9224150522290346
calibration,0.9702962053906701,9.394587661987364,2.2575341782291574
calibration,0.986630158541264,9.40228965235789,2.3155210594350226
calibration,1.001486799119128,10.165303512905098,2.0644101788138904
calibration,0.9863704362317844,9.9321801414934,1.973535680816551
calibration,1.0096842499699499,10.455456097232453,1.9455984816087648
calibration,0.9897463980655984,9.994685125922834,2.169258701104641
calibration,0.9846478682855616,10.08201805869794,1.8745790710462116
calibration,1.0100021265766552,10.1581022594621,2.021826539723979
calibration,0.993690037280087,10.081741367442064,2.0587340425659515
calibration,1.0011508982327448,10.309306204943326,2.0188980689172076
calibration,1.0109903669318605,10.639786533595823,1.982112930896086
calibration,1.008762181545505,10.638765136926995,1.8751158428345152
calibration,0.9998090663569175,10.386800509661132,1.8714523265808738
calibration,0.9988585185123486,10.543021749989137,1.9188803208524678
calibration,1.011577680676839,10.499037312453144,2.1463940673388215
calibration,0.9919799742684663,10.028330775304134,2.1078299687101345
calibration,0.9992745308869504,10.387821559364653,1.8524783075293776
calibration,0.9761018571990164,9.426910698156679,2.1968668458066802
calibration,0.985126377182466,9.997458443664957,2.017052873734605
calibration,1.0009564794013592,10.436238115718444,2.0000000030510354
calibration,0.9981894924053477,10.104449645708693,2.0489479471378536
calibration,1.0101102506472637,10.556931984252087,1.8647017426828143
calibration,0.9586089939944611,8.96981099479128,2.213895218958396
calibration,0.9895918631922516,9.665756697542417,2.2454703246987693
calibration,0.9887904654926074,10.079450760089763,2.0812821579564456
calibration,1.000774425305279,10.240797802800227,2.0766882243628046
calibration,0.987758739357715,9.94205749766443,2.1485675721078925
calibration,0.9969773893156001,10.195545742250781,1.8027960039008437
calibration,0.9900257435683067,9.875054150302986,2.1754406570599665
calibration,0.9907304276093675,9.934562580576559,2.000000063930596
calibration,0.9864441247793705,9.929652905696768,2.033576232398219
calibration,0.9908459695523829,10.141205816770027,1.9978625651432904
calibration,1.0006929647154792,10.130396871743484,1.9211172036212163
calibration,0.994889426034751,9.914587111933313,2.18770497858215
calibration,0.977848328102404,9.726725671306646,2.0537785976829563
calibration,1.0064185036195303,10.341668656589654,1.9486495644689465
calibration,0.9841821513520066,9.619868783258033,2.1347741036396375
calibration,0.9873097386145183,10.048094327454674,2.1234657287449483
calibration,0.9782293720322542,9.709943739249889,2.0309577551744153
calibration,0.9963462861573823,10.123297519044652,1.8870734085046426
calibration,1.011328468131261,10.646163621063458,1.7062640058003986
calibration,0.9873534401444046,9.681885278540062,2.0604181465077787
calibration,0.9954977824884149,10.191293824323862,2.030663669700811
calibration,0.999833646945706,10.164383360163141,1.951439424934107
calibration,0.9861030617410453,9.666884548610792,2.163985681727057
calibration,0.986453204393629,9.847754409244468,2.115267348229999
calibration,0.9900718346799947,9.918937375861194,1.9999999520879537
calibration,0.9956492128606855,10.012076075509766,2.0000000549083854
calibration,0.9891483341043332,9.941384630490917,2.0137377859456023
calibration,0.9909146439587482,10.130090325218033,2.0000036150285307
calibration,1.030259527832228,11.082197506380592,1.8511062174582993
calibration,0.9863339328249776,9.910542944157973,2.0343878340441655
calibration,1.0032473361691208,10.255927957565152,2.0682996361932338
calibration,1.0080743315721776,10.714359913800418,1.8624707248486359
calibration,1.0242702824081353,10.775148944606379,1.857565982691186
calibration,0.9949226785680779,10.105863986419905,2.0000097186941397
calibration,0.9977716999221261,9.8362398292443,2.1775258515387215
calibration,0.9925869137596844,9.860355029959312,2.333268249951181
calibration,0.9816403049439342,9.963600257773674,1.8391347730781251
calibration,1.012700932705313,10.907904467914916,1.7043549175374577
calibration,0.9871474801672617,10.16218975854453,1.9029571293950238
calibration,1.017519368914436,10.861774175863847,1.816188690876439
calibration,0.9868644275012325,9.767876898180909,2.075711194738039
calibration,1.037824771581628,11.077296485608644,2.0171186336806763
calibration,1.0011739411028293,10.336710917424591,2.019732103550786
calibration,1.0026289821038035,10.296832494064333,1.9379730612302408
calibration,1.0179565053062647,10.975492391417928,1.7247978769960866
calibration,0.9927603487348685,9.990426748290691,2.124037221986017
calibration,0.9917514841140006,9.750285193538252,2.181469440971686
calibration,0.9981236116328406,10.22599405201892,1.9282466210602698
calibration,0.9973865524858003,10.062194468337673,2.0335720521665075
calibration,0.9922033333308716,10.15488253604258,1.9049736230437908
calibration,0.990629309922631,10.197098430876876,1.9090578419990643
calibration,0.9850217047425216,9.910375152706553,1.9352555427585567
calibration,1.003265436298176,10.200872944056055,2.0565924846958166
calibration,1.010129032677228,10.64238153126273,1.813904251800792
calibration,0.9903924377625251,10.035682390359192,2.1635375566713035
calibration,0.999408616494698,10.106423189280875,1.9915508481385888
calibration,0.9775013675726196,9.351781699792,2.335338798190782
calibration,0.9907987450957584,9.944138945457288,1.9814885615596154
calibration,0.993303019988831,10.115666838170707,1.9578429609375965
calibration,0.9922643088084585,10.103871095944767,1.896905383309337
calibration,1.0259917752588277,11.154766706946477,1.7330359797626989
calibration,0.9952941720699575,9.981450515952774,2.34062197683258
calibration,0.9950891004829822,10.205912605428251,1.9944539797374599
calibration,0.9970911494073329,10.176579174076188,2.000000051514246
calibration,1.018748462947572,10.846165597776883,1.603440852145124
calibration,0.9776053933200455,9.702308210719417,2.038205120715923
calibration,1.015695840829371,10.669596038436188,1.9179341979826867
calibration,0.9847254103465354,9.87977469776647,2.036277458325736
calibration,1.0265124757939041,11.10022631116816,1.7132599646696531
calibration,0.983276321369408,9.518687731229102,2.1516522295574365
calibration,1.008118631074301,10.266023489606715,1.9127776580027462
calibration,1.0024078607999292,10.652859267293135,1.8509212343023727
calibration,1.0014914134827102,10.047530217917444,2.081106899497432
calibration,0.996740387656356,10.059970395026866,2.060235668537789
calibration,0.9752490478054091,9.624683341269778,2.2324728607052444
calibration,0.9919268381781448,9.616597645097901,2.12679173822288
calibration,0.9843920619254131,9.67273555465238,1.99308329727466
calibration,0.9997007585164253,10.091733917795567,2.1879467146521256
calibration,1.0244180560934895,10.914156958682565,1.922857286680216
calibration,0.9846861699290276,9.861897589550729,1.9312313530681378
calibration,1.000490463367633,10.53657860952011,1.848624958987087
calibration,0.9795447548342026,9.59725107638528,2.0000010025265107
calibration,0.9934512304600446,10.319824695343518,1.8504904573978302
calibration,0.9825449094274895,9.679473730314152,2.163051920788217
calibration,1.0107601847859484,10.216272657239326,2.011010974099742
calibration,0.9855539374504286,9.811490206240235,2.027753436420742
calibration,0.9984182376374916,10.163300062562564,1.959090294883513
calibration,0.9685575687239718,9.169610517934899,2.204809427483256
calibration,1.0009903371469462,9.995965110893193,1.9664942904768083
calibration,0.9977833378708285,9.949370605588838,2.0685237276655957
calibration,1.0045005849278679,10.43424432881023,2.015507004713979
calibration,0.9665285916618866,9.22864196827719,2.320205732221999
calibration,1.0215467758643602,10.870091265925913,1.8428939460007543
calibration,0.9776332137779733,9.588308177957433,2.259952793431237
calibration,0.9888095023651848,9.919006445455002,2.0569936775179567
calibration,1.011997935918731,10.754216306601863,1.7318715735198529
calibration,0.9957615632129482,9.985247500379614,2.0803652985241188
calibration,1.0005487905644515,10.071861814907662,1.999999879303499
calibration,0.9932426980116265,9.853372383344604,2.1896392819486175
calibration,1.0016916693091316,10.327008960096277,1.867236496933071
calibration,1.0216783655308348,11.203664212005549,1.7981672929050054
calibration,0.9968944436519808,10.127594904966765,1.9100143122541915
calibration,0.9822936187924315,9.70744208135629,2.1129502741774737
calibration,0.9836814367014308,9.89767080451747,2.0048430689389374
calibration,0.9979396325355523,10.080450702905463,2.028456259710637
calibration,1.0085443665101983,10.389668561005312,1.9854786223696692
calibration,1.0106612095595604,10.393412428183293,1.9911679600952867
calibration,0.9953873829996724,10.06142006254735,2.000009536852488
calibration,0.9901908737986432,9.835168654366544,2.067899897375673
calibration,0.9816031538192004,9.732376149364066,2.0731370477804303
calibration,0.9993942371500574,10.211143162534855,1.949164363901848
calibration,0.9923350871078827,9.835908903915579,2.174191072186542
calibration,0.9951416981341015,9.985681729223751,2.0297397278257217
calibration,1.0089268318918727,10.082963974229626,2.156292525066124
calibration,0.9934388148483957,10.114282611296751,1.9479272615423509
calibration,0.986792355470834,9.772949675198143,2.184068146219673
calibration,1.0088577321993988,10.56132383612486,1.8947109319145352
calibration,0.9955276337379343,10.188915323385734,1.999999979963134
calibration,1.0073908321379814,10.461545471381218,1.9340502693990678
calibration,0.9868502907347475,9.59718711372988,2.1771062405595796
calibration,0.9956432770017059,9.984036548044141,2.0153383819090953
calibration,1.0066635453540513,10.854426565597958,1.8311637813330441
calibration,1.0105864096063537,10.655442136666677,2.0020808505598944
calibration,0.9974916848523042,10.248643409005432,2.0275916559616696
calibration,0.984744629369557,9.798687609984407,2.0868570878940096
calibration,0.9977649381721303,9.773722680069394,2.2245786885215733
calibration,0.9984538090155782,10.029671807255014,2.193171772584846
calibration,0.973721998533635,9.51362040581621,2.113637142206787
calibration,0.9954187980022411,10.215903235892057,2.009363001152941
calibration,0.9981131267831398,10.052627558841206,2.134593807862944
calibration,0.9776420007594263,9.491944608958516,2.2230274913690593
calibration,0.9833479398414754,9.93032714687621,2.0000000013185915
calibration,1.0102347672714174,10.466011081489832,1.8805415859199346
calibration,1.004848636057475,10.174840723590796,2.116289083326186
calibration,0.9995060203715929,9.888500016882839,2.0000000239064746
calibration,0.9799448009197574,9.544055503750766,2.094596006770325
calibration,1.0090501224737711,10.327633802337658,2.0350330359516215
calibration,0.9965159673802486,10.33981151957342,1.879215743708147
calibration,0.9936447168314312,10.252851907164338,2.0756181725645977
calibration,1.004145530823652,10.408077380588596,1.915012268998103
calibration,1.020414089849543,10.590236760576447,2.0115116445652195
calibration,0.9734042776647785,9.596025692603975,2.0624425944560274
calibration,0.9795804186048563,9.700236834120304,2.0085626121319153
calibration,0.9996736287611212,10.31612370181722,1.8515765035372242
calibration,1.0142976982682606,10.367373510362244,1.9917896910547723
calibration,1.008005498326314,10.62752786318814,1.7880843407639255
calibration,0.9943234839030443,10.01687507139645,1.9583811432016336
calibration,0.9835286178170269,10.005133073436452,1.9001490000414127
calibration,1.0089254420981517,10.748464623655131,1.8617460962662113
calibration,1.0044486403177773,10.575171937853758,1.902744193697261
calibration,1.0098560555016394,10.360953435166188,2.161498310424617
calibration,1.0162455488376172,10.828619571890865,1.8392261304629416
calibration,0.9652668199638729,9.341587527876953,2.183609858515478
calibration,1.0099994407199153,10.658037739128867,1.970639051058379
calibration,0.9940007309690767,10.07599598685624,2.050823405333348
calibration,1.0015311250180747,10.280305123088763,1.9674439904724093
calibration,0.9967541631854161,10.132750510917592,1.8846066898560399
calibration,1.007693181300809,10.500821139594585,1.857030526999851
calibration,0.9767621879393771,9.759905999396478,1.8238356011077441
calibration,0.9848338084161052,10.081066602796952,1.8521902559183212
calibration,0.975592872090356,9.622731662985837,2.0709802595438855
calibration,1.0005889224137465,10.248010782582089,1.944570430674695
calibration,0.9890779762467227,9.912799002722528,2.007262308678765
calibration,1.0152063500600703,10.756908444973817,2.002684816439106
calibration,0.9961657817485616,10.039109523475195,2.0715502485152277
calibration,0.9877952017180343,9.987185097153272,1.916994692704316
calibration,0.998273177174136,10.297234961141832,1.9088448917494683
calibration,0.989802517560232,9.968908472581017,2.1343160275805477
calibration,1.009372512921593,10.384974383947945,2.1042672213079596
calibration,0.9916361578654846,9.780803178693564,2.1330572471600373
calibration,1.000037399295672,10.254635775333837,1.9607039570596114
calibration,0.9692007402641785,9.375739960254272,2.153062385752664
calibration,0.9986807623448525,10.29798242307933,1.9029764047617803
calibration,0.9898253849974841,10.299536013220338,1.8943749093397602
calibration,1.0073711544754889,10.47267876863729,2.0000002112174946
calibration,0.9899802297280168,10.109342006419428,1.999956328536909
calibration,1.0265133264264865,11.16640722856175,1.7854907189311557
calibration,0.9981545102954339,10.120999389281103,2.0545501113436937
calibration,0.9937170393943398,9.876728980004447,2.235325942087369
calibration,0.9816853450320636,9.7162656911049,1.9118487182241233
calibration,0.9991268386576153,10.148835709754213,2.1003483574152995
calibration,0.9934178996656319,9.599236017125397,2.3227073097827433
calibration,0.9784662988378838,9.472025119017303,1.9954422361564277
calibration,0.9894831324210464,10.126490530712415,2.0131271541322495
calibration,0.9979886565600378,10.042589912404916,2.0668877416607594
calibration,1.0235762698710507,10.9126938241248,1.937458725014975
calibration,0.9681749686609269,9.500912605123148,2.075536951822389
calibration,0.9623392091178641,9.30549270584793,2.017640687575327
calibration,1.0110560393599795,10.297313682149381,1.9742567127933721
calibration,1.00587498788376,10.326524809584301,1.944471262307615
calibration,0.9720098276143774,9.354253484268867,2.114310050158109
calibration,0.9742067801934606,9.367200104683135,2.1629258395182505
calibration,1.0005357434317514,10.254256036063648,1.8978166131092489
calibration,0.9960419675439971,10.15237994971482,2.1239688190148778
calibration,0.9944259146257056,10.092098880071248,1.946086937948459
calibration,0.9852546591930109,9.706967712062875,2.0837382798637822
calibration,0.9936192578338922,10.143972106983071,1.9184749458813437
calibration,0.9997905308295043,10.30847898717581,1.8635111020085393
calibration,0.9804353424772115,9.771174243859146,2.060796212794656
calibration,0.9843100213917448,9.705445918580748,2.054120727633737
calibration,0.9881615919823324,10.258273529321059,1.8912807515473071
calibration,1.0130572593874096,10.568648577414459,1.9247828038873573
calibration,0.994918835142074,9.982233714601222,2.060322172563015
calibration,0.9733144335076014,9.711690731402967,1.9951421772405287
calibration,0.983169475407449,9.831843368525062,2.236859875616467
calibration,1.0049476395850045,10.616012362175342,1.847497091837133
calibration,0.977980196575229,9.671960282511995,2.012600695078875
calibration,1.0038298626991928,10.375408312826808,1.8625725208577426
calibration,0.9950679122956094,10.22161426425081,1.9351727232251732
calibration,0.9838826762934321,9.915772181033631,2.0000000192487875
calibration,1.014623028678189,10.849489483920317,1.780275895532047
calibration,0.995057817274102,9.960914432642783,2.00000000604787
calibration,1.0059943245803893,10.397494890952695,2.0663033845183096
calibration,1.0244589368442754,10.842595639470401,1.9664888517406447
calibration,1.000516420741294,10.001534040939616,2.1975483309377553
calibration,0.9881574606634188,9.758109545161462,2.0888095473838257
calibration,0.9991113908406797,9.840624952690128,2.181329856505281
calibration,0.9956073074529159,10.09863086931471,2.1462928128076904
calibration,0.975603714640768,9.442860019541513,2.2711711334932487
calibration,0.9948921798156762,9.846797177563715,2.0898657995389236
calibration,0.9612579256353921,8.977540046298335,2.3456680145753945
calibration,0.9986798343124699,9.928629844212649,2.219177010412771
calibration,0.98092172161359,9.59753219424472,2.2380063715845613
calibration,0.9601342724789628,9.440231020532543,2.1926449259710514
calibration,0.988722195522257,9.951381867368063,1.8974443137482302
calibration,0.9734849685408375,9.359811178506652,2.2520689691192572
calibration,1.0001050397867772,10.251678294263195,2.146499872169334
calibration,0.9726449630035066,9.451227778000664,2.2211445368908045
calibration,1.0144450485282601,10.700006413870845,1.7757692068212938
calibration,1.0276577415366817,10.962572891444454,2.0055652144068516
calibration,1.0130156275949935,10.491888876774611,1.9035474357258457
calibration,0.9751210625418755,9.555733887542456,2.0758632078692476
calibration,0.9983581954856013,10.35305234364399,2.0987228614392266
calibration,1.0057664395760475,10.43232083832786,2.041688373786788
calibration,1.0065547355266813,10.296529252327488,1.9149394474634172
calibration,0.9730139192461915,9.41608393612953,2.120861025580326
calibration,1.0003478063784095,10.309268783264056,2.02365077604907
calibration,1.0044904854210162,10.437172967249742,1.9195064299462161
calibration,1.0138336817726783,10.603349151057717,1.9118625462036964
calibration,0.993779176552262,9.824715781850037,2.1463806693574505
calibration,1.002842229495245,10.391247052672963,1.871003081630132
calibration,0.9821844285380029,9.586408781024709,2.2128638400727105
calibration,0.9804771723064826,9.799732475823541,2.0076972406644504
calibration,0.9792381323850672,9.640802903230286,2.027912047002767
calibration,0.9957339680537993,9.940235994174039,1.9550495278677265
calibration,0.9920040576123405,10.171312634630848,2.0068466180499676
calibration,0.9799480250452076,9.568743088771843,2.0305305913995837
calibration,0.9815813044690223,9.968759350916502,1.9999998303567372
calibration,0.9922846195065397,9.926222271716318,2.1803898303023472
calibration,1.020862491720916,10.402646521452706,1.972841466470601
calibration,0.9963776804713588,10.158765597159222,1.8713305970882237
calibration,1.0083876220642833,10.454985631579817,1.9153954066649845
calibration,0.9741726981329811,9.527789429838158,2.1051980061033784
calibration,0.9853028064773597,9.854173576993961,2.000000007864442
calibration,0.9810109290024491,9.582872178499471,2.3105651406729564
calibration,1.0196200044820594,10.826676078756055,1.7805488607398896
calibration,0.9795998284434213,9.772801887278533,2.073067208670696
calibration,0.9886373651669512,10.17687681690872,1.8866341324508404
calibration,0.972061732043054,9.490848151473518,2.044123613838399
calibration,0.9960439800382661,9.840324232617919,2.2100515895139714
calibration,0.9956285793930633,10.171936357676977,2.0000000473136637
calibration,1.0014480034768116,10.460973172167565,1.8578314508375555
calibration,1.0036443162589157,10.418697877430137,2.0000000162674607
calibration,1.0002723645116276,10.541741845269238,1.737507532148997
calibration,1.0038441027926297,10.27439076725839,2.0936442516384415
calibration,1.0086933387218493,10.34143405557319,2.0205824085181003
calibration,1.0183078887741313,10.70954715655801,1.9801703795448005
calibration,1.0123862442557798,10.461508704154562,1.9203726352876302
calibration,0.9996295090220098,10.107531024901375,2.1574043536629346
calibration,1.0048971588749533,10.17670733409778,2.1006733659030203
calibration,1.003735473169704,10.421833644869126,1.8238092812853604
calibration,0.9767209413251399,9.544048551135836,2.1311800444809452
calibration,0.9947508808498692,9.967504390999645,2.0308422422004906
calibration,0.9737739452784744,9.666002197519335,1.9209585873929016
calibration,0.9903646503576888,10.009183082997877,2.0504642959214348
calibration,1.0055677968524341,10.473433350054593,1.80944707616567
